movieid;title;rate;url;is_new;playable;cover
26635321;伤物语3：冷血篇;8.4;https://movie.douban.com/subject/26635321/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2449813668.jpg
26875251;时间上的家;6.5;https://movie.douban.com/subject/26875251/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2443108738.jpg
26389329;附属美丽;6.6;https://movie.douban.com/subject/26389329/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2402462703.jpg
19951149;黑夜传说5：血战;5.7;https://movie.douban.com/subject/19951149/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2408506002.jpg
26661608;恶魔蛙男;6.5;https://movie.douban.com/subject/26661608/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2363100875.jpg
26292682;神秘家族;5.0;https://movie.douban.com/subject/26292682/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2455807900.jpg
26642163;父亲与伊藤先生;7.7;https://movie.douban.com/subject/26642163/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2365303540.jpg
26892546;双面情人;7.0;https://movie.douban.com/subject/26892546/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2458352184.jpg
26381255;潘菲洛夫28勇士;7.1;https://movie.douban.com/subject/26381255/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2427181577.jpg
21350556;三少爷的剑;4.9;https://movie.douban.com/subject/21350556/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2399366116.jpg
10752547;夜色人生;6.4;https://movie.douban.com/subject/10752547/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2378933938.jpg
26616145;共助;6.7;https://movie.douban.com/subject/26616145/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2403798015.jpg
21339682;藩篱;6.9;https://movie.douban.com/subject/21339682/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2406651431.jpg
26887890;小戏骨：白蛇传;8.4;https://movie.douban.com/subject/26887890/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2388405913.jpg
20514871;幽冥;7.1;https://movie.douban.com/subject/20514871/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2406120224.jpg
26688846;金融决战;6.5;https://movie.douban.com/subject/26688846/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2405700781.jpg
26882327;血狼犬;5.8;https://movie.douban.com/subject/26882327/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2452142083.jpg
26662168;独家新闻;7.0;https://movie.douban.com/subject/26662168/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2401343730.jpg
26670584;BLAME!;7.6;https://movie.douban.com/subject/26670584/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2453080653.jpg
25847558;邻家大贱谍;6.1;https://movie.douban.com/subject/25847558/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2394353738.jpg
26946197;梅格雷的十字路口之夜;7.4;https://movie.douban.com/subject/26946197/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2409290856.jpg
26598830;终结的感觉;6.5;https://movie.douban.com/subject/26598830/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2455094061.jpg
26780534;52赫兹，我爱你;6.0;https://movie.douban.com/subject/26780534/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2462612057.jpg
26577180;叛狱无间;6.5;https://movie.douban.com/subject/26577180/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2425038734.jpg
26318239;世界之外;5.8;https://movie.douban.com/subject/26318239/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2355804919.jpg
26677981;夏天19岁的肖像;4.9;https://movie.douban.com/subject/26677981/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2460008994.jpg
26582438;哥;7.3;https://movie.douban.com/subject/26582438/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2393994340.jpg
26757373;捉迷藏;5.4;https://movie.douban.com/subject/26757373/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2392969596.jpg
26374205;逗鸟外传：萌宝满天飞;7.5;https://movie.douban.com/subject/26374205/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2378515005.jpg
27041519;哀乐女子天团;7.0;https://movie.douban.com/subject/27041519/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2472861613.jpg
26599156;为什么是他？;6.4;https://movie.douban.com/subject/26599156/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2363682612.jpg
26754643;少年;5.8;https://movie.douban.com/subject/26754643/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2403546172.jpg
26876342;生化危机：复仇;6.4;https://movie.douban.com/subject/26876342/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2464409926.jpg
26682290;明天也有好吃的饭;5.8;https://movie.douban.com/subject/26682290/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2396788383.jpg
26855690;白百合;5.1;https://movie.douban.com/subject/26855690/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2402096777.jpg
26843352;无处为家;7.1;https://movie.douban.com/subject/26843352/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2434272900.jpg
26392856;隐于书后;7.8;https://movie.douban.com/subject/26392856/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2402162306.jpg
26691509;东北往事之破马张飞;3.6;https://movie.douban.com/subject/26691509/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2413341026.jpg
26651353;超级快递;4.5;https://movie.douban.com/subject/26651353/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2399994997.jpg
2338070;绝命时钟2:22;6.0;https://movie.douban.com/subject/2338070/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2458123389.jpg
6875268;欺诈圣手;6.5;https://movie.douban.com/subject/6875268/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2457098534.jpg
25845294;勇士之门;3.5;https://movie.douban.com/subject/25845294/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2393908940.jpg
26732578;王牌保安;5.3;https://movie.douban.com/subject/26732578/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2479371004.jpg
26704623;天赐之女;6.8;https://movie.douban.com/subject/26704623/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2388408393.jpg
26979026;蝙蝠侠与哈莉·奎恩;6.2;https://movie.douban.com/subject/26979026/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2492933888.jpg
26354336;爵迹;3.8;https://movie.douban.com/subject/26354336/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2377470803.jpg
26965005;鬼屋;4.7;https://movie.douban.com/subject/26965005/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2421575659.jpg
26352435;指甲刀人魔;4.4;https://movie.douban.com/subject/26352435/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2454282762.jpg
26662192;王牌逗王牌;3.3;https://movie.douban.com/subject/26662192/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2380681527.jpg
26647125;母女大战;5.5;https://movie.douban.com/subject/26647125/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2445946225.jpg
26412618;六人晚餐;5.5;https://movie.douban.com/subject/26412618/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2463001905.jpg
11518990;战争机器;6.0;https://movie.douban.com/subject/11518990/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2458748574.jpg
26598291;一条龙;6.6;https://movie.douban.com/subject/26598291/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2433520294.jpg
26644833;安昙春子下落不明;6.4;https://movie.douban.com/subject/26644833/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2390796764.jpg
7065238;魔发精灵;7.2;https://movie.douban.com/subject/7065238/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2497523370.jpg
26876595;那年夏天你去了哪里;4.7;https://movie.douban.com/subject/26876595/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2402705389.jpg
26831711;熊出没·奇幻空间;6.4;https://movie.douban.com/subject/26831711/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2414358483.jpg
26704433;鼹鼠之歌2：香港狂骚曲;6.2;https://movie.douban.com/subject/26704433/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2391419450.jpg
26438851;生日卡片;7.6;https://movie.douban.com/subject/26438851/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2376882360.jpg
26929084;我是你的眼;7.7;https://movie.douban.com/subject/26929084/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2403105806.jpg
25789402;侠探杰克：永不回头;5.9;https://movie.douban.com/subject/25789402/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2382529090.jpg
25891853;铁甲战神;4.4;https://movie.douban.com/subject/25891853/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2499558918.jpg
26652937;爱有来世;6.2;https://movie.douban.com/subject/26652937/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2433521969.jpg
26870080;勒索风云;6.9;https://movie.douban.com/subject/26870080/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2459323250.jpg
25827741;反转人生;5.4;https://movie.douban.com/subject/25827741/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2472782062.jpg
26341593;某种女人;6.9;https://movie.douban.com/subject/26341593/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2498937547.jpg
26942844;性爱娃娃;4.9;https://movie.douban.com/subject/26942844/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2408232324.jpg
26430516;空难余波;5.5;https://movie.douban.com/subject/26430516/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2425652342.jpg
26882440;突然20岁;7.0;https://movie.douban.com/subject/26882440/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2492670915.jpg
26638885;最后的话;7.4;https://movie.douban.com/subject/26638885/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2404017038.jpg
26770698;不汗党;6.9;https://movie.douban.com/subject/26770698/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2458689163.jpg
26752337;春梦;7.4;https://movie.douban.com/subject/26752337/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2382802813.jpg
26696875;最萌身高差;3.8;https://movie.douban.com/subject/26696875/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2398176331.jpg
26392843;女教师;5.6;https://movie.douban.com/subject/26392843/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2413033611.jpg
27052289;伪婚男女;6.4;https://movie.douban.com/subject/27052289/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2460029773.jpg
3011328;加州公路巡警;6.6;https://movie.douban.com/subject/3011328/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2464030020.jpg
24910035;怪兽卡车;6.0;https://movie.douban.com/subject/24910035/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2398380945.jpg
26706957;梅格雷的亡者;7.3;https://movie.douban.com/subject/26706957/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2413210013.jpg
26771964;伤痕累累的恶魔;6.0;https://movie.douban.com/subject/26771964/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2401802302.jpg
26796845;莫斯科陷落;5.0;https://movie.douban.com/subject/26796845/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2412059661.jpg
26425081;合约男女;4.4;https://movie.douban.com/subject/26425081/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2449864312.jpg
25884712;沙堡;6.5;https://movie.douban.com/subject/25884712/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2457174611.jpg
26602794;死亡占卜2：恶灵始源;6.1;https://movie.douban.com/subject/26602794/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2391942994.jpg
26674021;爱情冻住了;5.4;https://movie.douban.com/subject/26674021/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2455285837.jpg
26388555;一万公里的约定;4.6;https://movie.douban.com/subject/26388555/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2405121017.jpg
26715549;单身骑士;6.8;https://movie.douban.com/subject/26715549/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2411571793.jpg
3656884;婚宴桌牌19号;6.1;https://movie.douban.com/subject/3656884/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2364970628.jpg
26853690;人类削减计划;5.3;https://movie.douban.com/subject/26853690/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2387545773.jpg
27042421;敌对区域;6.2;https://movie.douban.com/subject/27042421/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2494892274.jpg
26862905;雌猫们;5.6;https://movie.douban.com/subject/26862905/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2394759862.jpg
26992159;裸婚大喜;5.5;https://movie.douban.com/subject/26992159/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2490944382.jpg
26817014;古都;6.7;https://movie.douban.com/subject/26817014/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2387316027.jpg
26897027;同囚;5.7;https://movie.douban.com/subject/26897027/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2447350981.jpg
26751930;春&夏事件簿;5.0;https://movie.douban.com/subject/26751930/;True;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2426293645.jpg
26797712;相棒剧场版4;6.7;https://movie.douban.com/subject/26797712/;True;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2403746910.jpg
26617507;麦克白夫人;6.5;https://movie.douban.com/subject/26617507/;True;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2494699172.jpg
26791647;如何成为拉丁情人;6.4;https://movie.douban.com/subject/26791647/;True;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2454386981.jpg
